hour_time,wd_BKL,ws_BKL,wd_CGF,ws_CGF
2024-04-26 05,40,1.543332,90,2.57222
2024-04-26 06,60,1.543332,90,2.057776
2024-04-26 07,0,0,0,0
2024-04-26 08,0,0,0,0
2024-04-26 09,0,0,110,1.543332
2024-04-26 10,170,1.543332,120,3.601108
2024-04-26 11,130,2.057776,130,3.086664
2024-04-26 12,120,3.086664,130,3.086664
2024-04-26 13,120,5.14444,130,5.6588840000000005
2024-04-26 14,90,6.687772,120,4.115552
2024-04-26 15,130,5.6588840000000005,180,5.6588840000000005
2024-04-26 16,20,5.6588840000000005,160,4.115552
2024-04-26 17,20,6.687772,150,3.601108
2024-04-26 18,30,7.71666,190,4.115552
2024-04-26 19,40,7.71666,150,4.115552
2024-04-26 20,40,7.71666,190,4.115552
2024-04-26 21,30,6.173328,150,4.115552
2024-04-26 22,40,5.14444,140,3.086664
2024-04-26 23,40,4.629996,140,2.057776
2024-04-27 00,50,2.57222,120,2.057776
2024-04-27 01,130,4.629996,140,4.629996
2024-04-27 02,140,8.231104,140,6.173328
2024-04-27 03,140,7.202216,140,8.231104
2024-04-27 04,140,7.202216,150,5.6588840000000005
2024-04-27 05,140,5.14444,140,4.629996
2024-04-27 06,160,6.687772,150,4.629996
2024-04-27 07,150,6.687772,160,6.687772
2024-04-27 08,150,8.745548,140,7.202216
2024-04-27 09,160,9.259992,160,5.6588840000000005
2024-04-27 10,150,11.317768000000001,210,6.687772
2024-04-27 11,160,8.231104,150,6.173328
2024-04-27 12,150,10.803324,170,7.202216
2024-04-27 13,150,9.259992,170,5.6588840000000005
2024-04-27 14,180,7.202216,190,7.71666
2024-04-27 15,180,8.231104,190,6.687772
2024-04-27 16,180,5.6588840000000005,200,5.14444
2024-04-27 17,220,9.259992,220,5.6588840000000005
2024-04-27 18,200,7.71666,220,6.173328
2024-04-27 19,210,7.202216,230,7.71666
2024-04-27 20,220,8.745548,230,7.202216
2024-04-27 21,200,6.173328,220,7.202216
2024-04-27 22,210,4.115552,220,5.6588840000000005
2024-04-27 23,210,6.687772,210,6.173328
2024-04-28 00,200,7.202216,220,6.687772
2024-04-28 01,190,5.6588840000000005,210,6.687772
2024-04-28 02,180,6.687772,210,6.173328
2024-04-28 03,180,6.173328,200,6.173328
2024-04-28 04,190,6.173328,200,5.14444
2024-04-28 05,190,5.6588840000000005,210,5.6588840000000005
2024-04-28 06,190,6.173328,210,5.6588840000000005
2024-04-28 07,190,4.629996,210,5.6588840000000005
2024-04-28 08,170,5.6588840000000005,200,6.173328
2024-04-28 09,190,4.629996,200,4.115552
2024-04-28 10,190,4.115552,220,3.601108
2024-04-28 11,190,4.115552,240,5.14444
2024-04-28 12,200,6.173328,210,5.14444
2024-04-28 13,210,5.6588840000000005,230,6.687772
2024-04-28 14,220,5.6588840000000005,230,5.6588840000000005
2024-04-28 15,230,7.202216,240,5.6588840000000005
2024-04-28 16,240,5.6588840000000005,260,4.629996
2024-04-28 17,260,3.086664,270,3.086664
2024-04-28 18,0,0,290,3.086664
2024-04-28 19,20,1.543332,170,1.543332
2024-04-28 20,0,0,320,2.057776
2024-04-28 21,0,0,290,2.057776
2024-04-28 22,20,2.057776,0,0
2024-04-28 23,70,2.057776,0,0
2024-04-29 00,90,1.543332,0,0
2024-04-29 01,0,0,0,0
2024-04-29 02,180,4.115552,160,2.57222
2024-04-29 03,180,5.14444,180,3.086664
2024-04-29 04,190,6.173328,200,4.629996
2024-04-29 05,210,6.173328,200,3.601108
2024-04-29 06,210,6.173328,210,3.086664
2024-04-29 07,190,5.6588840000000005,180,2.57222
2024-04-29 08,210,6.687772,200,3.601108
2024-04-29 09,210,6.173328,200,4.115552
2024-04-29 10,210,7.202216,220,3.086664
2024-04-29 11,220,6.173328,220,3.086664
2024-04-29 12,210,6.173328,230,3.601108
2024-04-29 13,220,6.173328,230,7.202216
2024-04-29 14,240,8.231104,230,5.6588840000000005
2024-04-29 15,210,6.687772,230,6.173328
2024-04-29 16,210,6.687772,220,6.173328
2024-04-29 17,190,8.745548,210,6.173328
2024-04-29 18,200,8.745548,220,8.745548
2024-04-29 19,210,7.202216,210,6.687772
2024-04-29 20,170,7.71666,190,4.629996
2024-04-29 21,180,8.745548,190,6.687772
2024-04-29 22,190,6.687772,200,3.601108
2024-04-29 23,200,5.6588840000000005,210,4.629996
2024-04-30 00,250,5.14444,300,9.259992
2024-04-30 01,0,0,0,0
2024-04-30 02,0,0,310,2.057776
2024-04-30 03,0,0,290,1.543332
2024-04-30 04,260,2.57222,0,0
2024-04-30 05,270,1.543332,0,0
2024-04-30 06,260,2.57222,0,0
2024-04-30 07,0,0,0,0
2024-04-30 08,160,1.543332,0,0
2024-04-30 09,170,3.086664,0,0
2024-04-30 10,230,3.086664,0,0
2024-04-30 11,190,4.115552,240,3.086664
2024-04-30 12,250,3.601108,0,0
2024-04-30 13,260,3.601108,290,4.629996
2024-04-30 14,250,3.601108,270,5.14444
2024-04-30 15,250,3.601108,270,4.629996
2024-04-30 16,270,3.601108,250,4.629996
2024-04-30 17,260,3.086664,300,5.14444
2024-04-30 18,300,3.086664,280,6.173328
2024-04-30 19,320,2.057776,310,4.115552
2024-04-30 20,0,0,300,4.629996
2024-04-30 21,300,2.57222,290,4.115552
2024-04-30 22,0,0,300,4.629996
2024-04-30 23,220,2.057776,280,2.057776
2024-05-01 00,220,3.086664,220,2.057776
2024-05-01 01,210,1.543332,210,2.057776
2024-05-01 03,230,4.115552,0,0
2024-05-01 04,290,4.629996,280,4.115552
2024-05-01 05,20,1.543332,0,0
2024-05-01 06,50,2.057776,0,0
2024-05-01 07,110,1.543332,0,0
2024-05-01 08,140,2.057776,110,1.543332
2024-05-01 09,140,1.543332,120,2.057776
2024-05-01 10,150,4.115552,160,2.57222
2024-05-01 11,160,4.629996,140,2.057776
2024-05-01 12,140,4.629996,160,2.57222
2024-05-01 13,170,4.629996,160,3.086664
2024-05-01 14,190,3.601108,200,3.086664
2024-05-01 15,190,5.14444,220,5.6588840000000005
2024-05-01 16,190,7.71666,210,6.687772
2024-05-01 17,190,6.687772,170,7.202216
2024-05-01 18,230,7.202216,230,5.14444
2024-05-01 19,200,6.687772,220,7.202216
2024-05-01 20,210,5.6588840000000005,240,6.687772
2024-05-01 21,240,7.71666,250,8.231104
2024-05-01 22,270,4.115552,260,5.6588840000000005
2024-05-01 23,220,2.57222,280,5.14444
2024-05-02 00,240,3.601108,260,4.115552
2024-05-02 01,280,5.14444,310,5.14444
2024-05-02 02,240,5.14444,270,4.115552
2024-05-02 03,260,4.115552,290,1.543332
2024-05-02 04,240,2.057776,0,0
2024-05-02 05,240,2.57222,0,0
2024-05-02 06,240,2.57222,0,0
2024-05-02 07,250,3.601108,0,0
2024-05-02 08,260,2.057776,320,2.057776
2024-05-02 09,0,0,0,0
2024-05-02 10,0,0,0,0
2024-05-02 11,20,1.543332,90,2.057776
2024-05-02 12,360,2.57222,60,5.14444
2024-05-02 13,30,4.629996,60,3.086664
2024-05-02 14,20,4.629996,0,0
2024-05-02 15,30,6.173328,0,0
2024-05-02 16,30,6.173328,350,3.601108
2024-05-02 17,30,6.687772,10,4.115552
2024-05-02 18,40,6.687772,10,4.115552
2024-05-02 19,30,6.687772,20,4.629996
2024-05-02 20,40,6.687772,50,3.601108
2024-05-02 21,30,6.173328,50,3.601108
2024-05-02 22,40,6.173328,70,4.115552
2024-05-02 23,40,4.629996,70,2.57222
2024-05-03 00,40,3.086664,90,2.057776
2024-05-03 01,50,2.57222,100,2.57222
2024-05-03 02,30,2.057776,110,2.57222
2024-05-03 03,50,2.057776,110,1.543332
2024-05-03 04,140,1.543332,120,2.57222
2024-05-03 05,150,4.115552,130,3.601108
2024-05-03 06,150,4.115552,130,3.601108
2024-05-03 07,150,5.6588840000000005,140,4.629996
2024-05-03 08,280,5.14444,140,4.115552
2024-05-03 09,50,3.086664,0,0
2024-05-03 10,50,5.14444,30,2.57222
2024-05-03 11,70,3.601108,80,3.601108
2024-05-03 12,90,3.086664,90,3.601108
2024-05-03 13,10,3.086664,110,2.57222
2024-05-03 14,90,3.601108,320,3.086664
2024-05-03 15,60,3.086664,90,4.115552
2024-05-03 16,320,2.57222,100,3.086664
2024-05-03 20,40,1.543332,0,0
2024-05-03 21,10,2.057776,120,2.57222
2024-05-03 22,140,1.543332,140,2.057776
2024-05-03 23,0,0,0,0
2024-05-04 00,0,0,320,3.086664
2024-05-04 01,0,0,0,0
2024-05-04 02,360,3.086664,0,0
2024-05-04 03,40,3.086664,0,0
2024-05-04 04,20,2.057776,0,0
2024-05-04 05,30,3.601108,0,0
2024-05-04 06,0,0,40,1.543332
2024-05-04 07,0,0,90,1.543332
2024-05-04 08,0,0,0,0
2024-05-04 09,0,0,120,1.543332
2024-05-04 10,0,0,130,1.543332
2024-05-04 11,0,0,140,2.057776
2024-05-04 12,20,2.057776,140,3.601108
2024-05-04 13,40,2.57222,140,3.086664
2024-05-04 14,130,3.086664,140,4.629996
2024-05-04 15,140,5.6588840000000005,140,4.629996
2024-05-04 16,130,5.14444,180,3.601108
2024-05-04 17,170,4.115552,190,3.086664
2024-05-04 18,170,4.115552,200,4.115552
2024-05-04 19,160,4.629996,170,4.115552
2024-05-04 20,130,4.629996,150,3.601108
2024-05-04 21,120,4.115552,140,5.6588840000000005
2024-05-04 22,130,5.6588840000000005,150,5.14444
2024-05-04 23,130,5.6588840000000005,140,4.629996
2024-05-05 00,130,5.6588840000000005,140,6.173328
2024-05-05 01,130,7.202216,140,4.629996
2024-05-05 02,140,5.14444,150,4.629996
2024-05-05 03,140,6.687772,140,5.14444
2024-05-05 04,150,6.687772,140,4.629996
2024-05-05 05,150,6.173328,150,4.115552
2024-05-05 06,150,6.173328,140,3.601108
2024-05-05 07,150,5.14444,150,4.629996
2024-05-05 08,150,5.14444,130,4.115552
2024-05-05 09,140,5.14444,140,4.115552
2024-05-05 10,140,5.6588840000000005,160,4.115552
2024-05-05 11,150,4.629996,170,3.601108
2024-05-05 12,160,4.115552,200,3.601108
2024-05-05 13,150,4.115552,200,4.629996
2024-05-05 14,300,4.629996,220,3.086664
2024-05-05 16,270,4.115552,280,4.115552
2024-05-05 17,280,2.57222,300,3.601108
2024-05-05 18,330,1.543332,270,4.115552
2024-05-05 19,280,2.57222,290,3.086664
2024-05-05 20,250,3.601108,280,5.14444
2024-05-05 21,300,2.057776,310,3.601108
2024-05-05 22,10,3.086664,240,2.57222
2024-05-05 23,30,3.601108,20,2.57222
2024-05-06 00,40,2.57222,30,2.057776
2024-05-06 01,20,3.601108,40,2.057776
2024-05-06 02,360,2.057776,20,1.543332
2024-05-06 03,20,1.543332,340,2.057776
2024-05-06 04,10,2.057776,20,1.543332
2024-05-06 05,20,1.543332,0,0
2024-05-06 06,340,2.057776,0,0
2024-05-06 07,340,3.601108,40,2.057776
2024-05-06 08,10,4.629996,360,2.57222
2024-05-06 09,20,5.6588840000000005,50,3.601108
2024-05-06 10,40,5.14444,70,3.601108
2024-05-06 11,40,4.115552,70,3.086664
2024-05-06 12,50,3.601108,80,3.086664
2024-05-06 13,30,5.6588840000000005,70,3.601108
2024-05-06 14,30,6.687772,50,4.629996
2024-05-06 15,30,6.687772,40,3.601108
2024-05-06 16,30,6.687772,50,2.57222
2024-05-06 17,40,7.202216,30,3.086664
2024-05-06 18,30,7.202216,50,3.086664
2024-05-06 19,30,7.202216,40,4.629996
2024-05-06 20,30,7.71666,30,4.115552
2024-05-06 21,40,6.173328,40,5.14444
2024-05-06 22,30,5.6588840000000005,50,3.086664
2024-05-06 23,40,4.629996,70,2.057776
2024-05-07 00,40,3.601108,70,1.543332
2024-05-07 01,40,3.086664,60,1.543332
2024-05-07 02,40,2.57222,0,0
2024-05-07 03,20,2.057776,0,0
2024-05-07 04,50,3.086664,0,0
2024-05-07 05,40,4.115552,0,0
2024-05-07 06,50,2.57222,0,0
2024-05-07 07,0,0,90,2.057776
2024-05-07 08,40,2.57222,0,0
2024-05-07 09,40,2.057776,90,1.543332
2024-05-07 10,30,2.57222,80,2.057776
2024-05-07 11,30,3.086664,30,1.543332
2024-05-07 12,30,2.57222,0,0
2024-05-07 13,20,2.57222,130,2.057776
2024-05-07 14,30,4.115552,80,2.57222
2024-05-07 15,30,5.14444,70,2.057776
2024-05-07 16,30,4.629996,0,0
2024-05-07 17,40,5.6588840000000005,340,3.601108
2024-05-07 18,40,6.173328,10,2.57222
2024-05-07 19,40,6.687772,150,4.115552
2024-05-07 20,50,4.115552,170,4.629996
2024-05-07 21,40,2.57222,220,5.6588840000000005
2024-05-07 22,280,2.57222,180,2.57222
2024-05-07 23,150,5.14444,180,2.57222
2024-05-08 00,160,7.71666,170,4.115552
2024-05-08 01,170,7.202216,200,4.115552
2024-05-08 02,160,6.173328,190,6.173328
2024-05-08 03,180,7.202216,190,7.202216
2024-05-08 04,190,5.14444,200,5.6588840000000005
2024-05-08 05,190,7.71666,200,5.14444
2024-05-08 06,210,7.202216,230,6.173328
2024-05-08 07,230,5.14444,250,7.202216
2024-05-08 08,240,4.629996,260,7.71666
2024-05-08 09,260,5.6588840000000005,270,6.173328
2024-05-08 10,270,5.6588840000000005,260,4.629996
2024-05-08 11,230,3.086664,260,4.629996
2024-05-08 12,230,5.14444,240,7.202216
2024-05-08 13,260,5.14444,260,7.202216
2024-05-08 14,280,5.6588840000000005,270,7.71666
2024-05-08 15,270,6.687772,280,9.259992
2024-05-08 16,260,6.687772,290,6.687772
2024-05-08 17,260,6.173328,270,9.259992
2024-05-08 18,260,6.687772,270,6.687772
2024-05-08 19,260,6.173328,290,8.745548
2024-05-08 20,250,4.629996,280,9.259992
2024-05-08 21,240,5.14444,280,6.687772
2024-05-08 22,260,3.601108,280,5.6588840000000005
2024-05-08 23,230,2.57222,290,4.629996
2024-05-09 00,30,7.202216,40,5.6588840000000005
2024-05-09 01,50,7.202216,50,4.629996
2024-05-09 02,40,4.115552,80,2.57222
2024-05-09 03,40,3.601108,60,2.057776
2024-05-09 04,30,4.629996,0,0
2024-05-09 05,40,5.6588840000000005,60,2.57222
2024-05-09 06,50,3.601108,60,2.57222
2024-05-09 07,50,4.629996,60,3.601108
2024-05-09 08,50,3.086664,70,2.57222
2024-05-09 09,60,2.057776,110,2.057776
2024-05-09 10,360,1.543332,70,1.543332
2024-05-09 11,30,5.6588840000000005,50,2.57222
2024-05-09 12,40,5.6588840000000005,70,3.086664
2024-05-09 13,60,3.601108,90,3.601108
2024-05-09 14,10,4.115552,150,2.57222
2024-05-09 15,30,7.71666,100,3.601108
2024-05-09 16,40,9.259992,50,5.14444
2024-05-09 17,20,9.774436,30,4.629996
2024-05-09 18,40,6.687772,60,3.086664
2024-05-09 19,60,8.231104,80,5.6588840000000005
2024-05-09 20,60,7.71666,80,6.687772
2024-05-09 21,50,4.629996,70,3.601108
2024-05-09 22,30,8.231104,40,3.601108
2024-05-09 23,30,7.202216,30,4.629996
2024-05-10 00,50,5.14444,70,4.629996
2024-05-10 01,40,4.629996,70,3.601108
2024-05-10 02,20,4.629996,50,3.601108
2024-05-10 03,20,3.086664,80,2.057776
2024-05-10 04,340,3.601108,40,2.57222
2024-05-10 05,330,4.629996,0,0
2024-05-10 06,360,5.14444,10,3.086664
2024-05-10 07,20,4.629996,20,3.086664
2024-05-10 08,30,4.115552,360,1.543332
2024-05-10 09,30,3.601108,20,1.543332
2024-05-10 10,360,3.601108,360,2.057776
2024-05-10 12,10,3.601108,40,3.086664
2024-05-10 13,340,4.629996,50,2.57222
2024-05-10 14,330,4.629996,340,3.601108
2024-05-10 15,320,5.6588840000000005,330,4.629996
2024-05-10 16,320,4.115552,310,4.629996
2024-05-10 17,320,4.115552,320,4.629996
2024-05-10 18,310,3.601108,310,4.115552
2024-05-10 19,290,3.601108,330,3.601108
2024-05-10 20,260,4.115552,340,3.601108
2024-05-10 21,270,4.629996,320,3.601108
2024-05-10 22,270,4.115552,320,3.601108
2024-05-10 23,270,4.115552,270,3.601108
2024-05-11 00,270,3.601108,240,1.543332
2024-05-11 01,220,1.543332,0,0
2024-05-11 02,200,2.057776,170,1.543332
2024-05-11 03,170,2.057776,0,0
2024-05-11 04,150,3.086664,0,0
2024-05-11 05,160,3.601108,0,0
2024-05-11 06,160,3.601108,0,0
2024-05-11 07,160,4.115552,170,3.086664
2024-05-11 08,160,5.6588840000000005,160,3.601108
2024-05-11 09,150,5.6588840000000005,160,4.115552
2024-05-11 10,150,5.6588840000000005,170,4.115552
2024-05-11 11,160,5.6588840000000005,170,4.629996
2024-05-11 12,160,6.687772,180,6.173328
2024-05-11 13,190,6.687772,200,4.115552
2024-05-11 14,150,6.687772,170,4.629996
2024-05-11 15,160,6.687772,180,4.629996
2024-05-11 16,190,5.14444,200,5.6588840000000005
2024-05-11 18,300,4.115552,250,6.173328
2024-05-11 19,290,6.173328,280,6.687772
2024-05-11 20,270,9.259992,280,7.71666
2024-05-11 21,270,8.745548,290,7.71666
2024-05-11 22,270,9.259992,280,6.173328
2024-05-11 23,280,8.745548,270,5.6588840000000005
2024-05-12 00,260,7.71666,280,4.629996
2024-05-12 01,260,7.202216,280,5.14444
2024-05-12 02,260,6.687772,280,6.687772
2024-05-12 03,250,7.71666,270,6.687772
2024-05-12 04,260,7.71666,260,4.115552
2024-05-12 05,290,7.202216,300,7.202216
2024-05-12 06,310,10.28888,310,4.629996
2024-05-12 07,300,9.259992,290,6.173328
2024-05-12 08,300,8.231104,290,6.173328
2024-05-12 09,310,8.231104,300,6.687772
2024-05-12 10,310,7.71666,320,5.14444
2024-05-12 11,320,7.202216,330,4.115552
2024-05-12 12,310,6.687772,320,5.6588840000000005
2024-05-12 13,350,5.6588840000000005,320,3.086664
2024-05-12 14,10,3.601108,310,3.601108
2024-05-12 15,320,2.057776,280,3.086664
2024-05-12 16,290,2.57222,270,5.6588840000000005
2024-05-12 17,300,2.57222,300,3.086664
2024-05-12 18,340,2.57222,290,4.629996
2024-05-12 19,20,2.57222,270,3.086664
2024-05-12 20,360,2.57222,240,2.057776
2024-05-12 21,50,3.086664,320,2.57222
2024-05-12 22,30,2.057776,0,0
2024-05-12 23,100,2.57222,150,2.057776
2024-05-13 00,130,3.086664,120,1.543332
2024-05-13 01,150,3.601108,140,3.086664
2024-05-13 02,160,5.14444,160,3.601108
2024-05-13 03,160,5.14444,150,3.601108
2024-05-13 04,160,6.687772,150,4.629996
2024-05-13 05,160,6.687772,150,4.629996
2024-05-13 06,160,6.687772,170,5.14444
2024-05-13 07,160,7.202216,170,4.629996
2024-05-13 08,160,7.202216,180,6.173328
2024-05-13 09,160,6.687772,190,4.629996
2024-05-13 10,180,7.71666,210,5.14444
2024-05-13 11,180,5.14444,210,5.6588840000000005
2024-05-13 12,180,6.687772,210,5.14444
2024-05-13 13,180,4.629996,210,4.629996
2024-05-13 14,190,4.115552,210,5.14444
2024-05-13 15,250,5.14444,250,6.173328
2024-05-13 16,240,6.173328,270,8.231104
2024-05-13 17,210,7.202216,230,6.687772
2024-05-13 18,200,7.202216,220,6.687772
2024-05-13 19,210,8.745548,220,5.6588840000000005
2024-05-13 20,230,6.687772,250,7.202216
2024-05-13 21,220,7.71666,230,7.202216
2024-05-13 22,180,6.173328,210,5.6588840000000005
2024-05-13 23,180,5.6588840000000005,210,5.6588840000000005
2024-05-14 00,180,4.115552,190,3.086664
2024-05-14 01,180,5.14444,180,2.57222
2024-05-14 02,180,5.6588840000000005,200,3.601108
2024-05-14 03,180,5.14444,200,5.14444
2024-05-14 04,150,3.601108,200,4.115552
2024-05-14 05,150,4.629996,170,3.086664
2024-05-14 06,150,4.115552,170,3.601108
2024-05-14 07,160,4.629996,170,2.57222
2024-05-14 08,160,4.115552,190,2.57222
2024-05-14 09,160,5.14444,170,3.086664
2024-05-14 10,170,5.6588840000000005,200,3.601108
2024-05-14 11,170,2.57222,210,4.115552
2024-05-14 12,200,4.115552,230,4.629996
2024-05-14 13,180,4.629996,190,4.629996
2024-05-14 14,200,4.115552,210,3.086664
2024-05-14 15,200,4.115552,20,1.543332
2024-05-14 16,0,0,10,1.543332
2024-05-14 17,20,3.086664,180,2.57222
2024-05-14 18,40,3.601108,180,2.57222
2024-05-14 19,40,4.115552,20,2.057776
2024-05-14 20,40,4.629996,100,2.57222
2024-05-14 21,40,4.115552,80,2.057776
2024-05-14 22,50,4.629996,100,2.57222
2024-05-14 23,40,3.601108,110,2.57222
2024-05-15 00,90,1.543332,130,2.057776
2024-05-15 01,110,1.543332,80,2.057776
2024-05-15 02,70,1.543332,0,0
2024-05-15 03,60,2.057776,70,1.543332
2024-05-15 04,50,2.57222,110,1.543332
2024-05-15 05,0,0,80,1.543332
2024-05-15 06,30,2.057776,0,0
2024-05-15 07,20,2.57222,70,1.543332
2024-05-15 08,40,2.57222,0,0
2024-05-15 09,40,4.115552,0,0
2024-05-15 10,50,4.115552,60,1.543332
2024-05-15 11,40,1.543332,70,2.057776
2024-05-15 12,30,3.601108,50,1.543332
2024-05-15 13,40,4.115552,80,1.543332
2024-05-15 14,30,4.115552,40,4.629996
2024-05-15 15,30,6.687772,360,3.601108
2024-05-15 16,30,6.173328,40,3.601108
2024-05-15 17,30,7.202216,350,3.086664
2024-05-15 18,30,7.202216,50,5.14444
2024-05-15 19,30,6.687772,20,3.601108
2024-05-15 20,40,6.173328,40,3.086664
2024-05-15 21,20,3.601108,60,5.14444
2024-05-15 22,20,4.629996,30,6.173328
2024-05-15 23,20,4.629996,40,5.14444
2024-05-16 00,20,5.14444,20,3.601108
2024-05-16 01,50,2.57222,70,2.057776
2024-05-16 02,10,3.086664,0,0
2024-05-16 03,40,2.57222,0,0
2024-05-16 04,340,2.057776,0,0
2024-05-16 05,350,3.086664,360,1.543332
2024-05-16 06,360,2.57222,340,1.543332
2024-05-16 07,40,2.057776,0,0
2024-05-16 08,360,1.543332,0,0
2024-05-16 09,340,1.543332,0,0
2024-05-16 10,0,0,0,0
2024-05-16 11,300,1.543332,0,0
2024-05-16 12,30,2.057776,50,2.057776
2024-05-16 13,360,3.601108,70,2.057776
2024-05-16 14,360,4.629996,80,2.57222
2024-05-16 15,10,4.115552,20,2.57222
2024-05-16 16,20,4.629996,340,3.086664
2024-05-16 17,20,5.14444,350,4.115552
2024-05-16 18,20,5.6588840000000005,10,3.601108
2024-05-16 19,330,3.086664,10,3.601108
2024-05-16 20,10,2.57222,350,3.601108
2024-05-16 21,20,2.57222,40,3.601108
2024-05-16 22,290,1.543332,40,2.57222
2024-05-16 23,50,2.057776,20,2.57222
2024-05-17 00,40,3.086664,90,1.543332
2024-05-17 01,0,0,110,1.543332
2024-05-17 02,0,0,120,1.543332
2024-05-17 03,0,0,120,2.057776
2024-05-17 04,0,0,140,2.57222
2024-05-17 05,150,3.086664,130,3.086664
2024-05-17 06,150,4.115552,140,3.086664
2024-05-17 07,160,5.6588840000000005,160,3.086664
2024-05-17 08,160,4.629996,140,2.57222
2024-05-17 09,150,3.601108,160,2.57222
2024-05-17 10,240,4.629996,160,2.57222
2024-05-17 11,250,1.543332,270,3.601108
2024-05-17 12,130,2.057776,110,1.543332
2024-05-17 13,160,4.115552,200,3.601108
2024-05-17 14,190,4.115552,190,2.57222
2024-05-17 15,190,3.601108,0,0
2024-05-17 16,150,2.57222,150,1.543332
2024-05-17 17,160,4.629996,150,2.057776
2024-05-17 18,350,2.57222,180,2.057776
2024-05-17 19,10,2.57222,320,4.629996
2024-05-17 20,20,3.086664,0,0
2024-05-17 21,50,3.086664,0,0
2024-05-17 22,30,2.57222,0,0
2024-05-17 23,40,2.057776,330,1.543332
2024-05-18 00,0,0,0,0
2024-05-18 01,0,0,0,0
2024-05-18 02,0,0,0,0
2024-05-18 03,360,5.14444,360,3.086664
2024-05-18 04,150,1.543332,0,0
2024-05-18 05,140,1.543332,0,0
2024-05-18 06,0,0,0,0
2024-05-18 07,0,0,0,0
2024-05-18 08,0,0,0,0
2024-05-18 09,0,0,0,0
2024-05-18 10,30,2.57222,0,0
2024-05-18 11,10,2.57222,0,0
2024-05-18 12,20,3.086664,0,0
2024-05-18 13,30,2.57222,0,0
2024-05-18 14,20,3.601108,70,2.57222
2024-05-18 15,30,4.115552,320,2.57222
2024-05-18 16,20,3.601108,340,3.086664
2024-05-18 17,30,4.629996,350,3.601108
2024-05-18 18,40,5.14444,330,2.57222
2024-05-18 19,40,5.14444,360,4.115552
2024-05-18 20,20,4.629996,350,4.115552
2024-05-18 21,30,5.14444,10,3.086664
2024-05-18 22,30,4.115552,340,2.57222
2024-05-18 23,30,4.115552,350,2.57222
2024-05-19 00,40,3.601108,50,2.057776
2024-05-19 01,0,0,110,2.057776
2024-05-19 02,260,2.057776,100,1.543332
2024-05-19 03,0,0,130,2.057776
2024-05-19 04,280,2.057776,120,1.543332
2024-05-19 05,230,1.543332,0,0
2024-05-19 06,0,0,0,0
2024-05-19 07,0,0,0,0
2024-05-19 08,0,0,0,0
2024-05-19 09,0,0,0,0
2024-05-19 10,0,0,0,0
2024-05-19 11,0,0,0,0
