hour_time,wd_CLE,ws_CLE,wd_BKL,ws_BKL
2024-12-04 17,200,8.231104,180,8.231104
2024-12-04 18,190,8.231104,170,8.745548
2024-12-04 19,200,8.231104,190,8.231104
2024-12-04 20,200,6.173328,190,6.687772
2024-12-04 21,210,8.745548,190,6.687772
2024-12-04 22,210,8.231104,200,9.774436
2024-12-04 23,210,6.687772,210,8.745548
2024-12-05 00,240,6.687772,210,5.6588840000000005
2024-12-05 01,250,6.687772,230,8.745548
2024-12-05 02,240,8.231104,230,7.71666
2024-12-05 03,230,7.202216,230,9.774436
2024-12-05 04,260,10.803324,250,14.918876000000001
2024-12-05 05,270,8.745548,250,14.404432
2024-12-05 06,280,11.317768000000001,270,18.00554
2024-12-05 07,270,9.774436,260,17.491096
2024-12-05 08,260,10.28888,280,18.519984
2024-12-05 09,270,8.745548,270,19.548872
2024-12-05 10,280,13.375544,280,18.00554
2024-12-05 11,280,9.774436,270,19.034428000000002
2024-12-05 12,260,9.259992,300,18.519984
2024-12-05 13,270,10.803324,290,18.00554
2024-12-05 14,260,10.28888,290,16.976652
2024-12-05 15,260,9.259992,290,15.43332
2024-12-05 16,260,8.745548,280,15.43332
2024-12-05 17,240,9.774436,270,15.43332
2024-12-05 18,250,8.231104,240,9.774436
2024-12-05 19,240,7.71666,240,10.28888
2024-12-05 20,250,6.173328,230,9.259992
2024-12-05 21,260,8.231104,300,12.8611
2024-12-05 22,260,4.629996,310,11.317768000000001
2024-12-05 23,250,5.14444,310,10.28888
2024-12-06 00,250,7.71666,290,9.774436
2024-12-06 01,250,6.173328,300,10.803324
2024-12-06 02,240,4.629996,320,11.317768000000001
2024-12-06 03,310,4.629996,300,11.317768000000001
2024-12-06 04,310,5.14444,320,8.745548
2024-12-06 05,300,6.173328,300,9.259992
2024-12-06 06,300,5.14444,310,9.774436
2024-12-06 07,310,4.115552,300,9.259992
2024-12-06 08,270,3.086664,310,7.71666
2024-12-06 09,230,4.115552,300,9.259992
2024-12-06 10,220,3.601108,300,8.745548
2024-12-06 11,230,4.629996,300,8.231104
2024-12-06 12,220,3.086664,300,7.71666
2024-12-06 13,240,4.629996,220,7.202216
2024-12-06 14,240,4.629996,220,7.202216
2024-12-06 15,230,5.14444,220,7.202216
2024-12-06 16,240,5.6588840000000005,220,6.687772
2024-12-06 17,230,7.71666,230,7.71666
2024-12-06 18,240,9.259992,240,10.28888
2024-12-06 19,260,9.259992,250,11.317768000000001
2024-12-06 20,250,6.687772,240,7.71666
2024-12-06 21,240,5.14444,240,7.71666
2024-12-06 22,240,7.202216,230,8.231104
2024-12-06 23,240,6.173328,230,9.774436
2024-12-07 00,230,8.231104,220,8.745548
2024-12-07 01,250,8.745548,230,9.259992
2024-12-07 02,240,7.202216,240,8.231104
2024-12-07 03,250,7.71666,240,8.231104
2024-12-07 04,250,6.687772,250,9.259992
2024-12-07 05,250,6.687772,240,7.71666
2024-12-07 06,240,6.173328,250,9.774436
2024-12-07 07,230,5.14444,230,7.202216
2024-12-07 08,240,4.629996,220,5.6588840000000005
2024-12-07 09,230,5.6588840000000005,230,6.687772
2024-12-07 10,220,4.629996,210,5.6588840000000005
2024-12-07 11,220,6.173328,220,6.687772
2024-12-07 12,210,5.14444,200,5.14444
2024-12-07 13,210,6.173328,200,6.173328
2024-12-07 14,210,6.687772,200,6.173328
2024-12-07 15,210,5.14444,190,6.687772
2024-12-07 16,210,4.629996,190,6.173328
2024-12-07 17,210,8.231104,210,6.687772
2024-12-07 18,210,6.173328,200,7.71666
2024-12-07 19,210,6.687772,190,5.6588840000000005
2024-12-07 20,200,5.14444,200,7.202216
2024-12-07 21,200,5.6588840000000005,190,6.173328
2024-12-07 22,200,7.71666,190,7.202216
2024-12-07 23,200,9.259992,190,10.28888
2024-12-08 00,200,8.745548,190,9.774436
2024-12-08 01,200,9.774436,180,9.259992
2024-12-08 02,200,10.28888,190,9.774436
2024-12-08 03,210,8.231104,200,6.687772
2024-12-08 04,220,10.28888,200,8.231104
2024-12-08 05,230,8.231104,220,10.28888
2024-12-08 06,230,8.231104,210,10.803324
2024-12-08 07,240,9.259992,210,9.774436
2024-12-08 08,230,9.259992,210,8.745548
2024-12-08 09,230,7.71666,220,7.202216
2024-12-08 10,230,6.687772,220,6.687772
2024-12-08 11,230,7.71666,220,7.202216
2024-12-08 12,230,5.6588840000000005,230,8.231104
2024-12-08 13,240,6.687772,230,8.745548
2024-12-08 14,240,6.173328,230,7.202216
2024-12-08 15,240,7.202216,240,5.14444
2024-12-08 16,260,5.6588840000000005,240,5.14444
2024-12-08 17,250,3.601108,250,3.601108
2024-12-08 18,230,6.173328,270,3.086664
2024-12-08 19,230,6.173328,0,0
2024-12-08 20,240,5.14444,0,0
2024-12-08 21,220,2.057776,80,1.543332
2024-12-08 22,190,1.543332,0,0
2024-12-08 23,170,3.086664,150,2.57222
2024-12-09 00,160,3.086664,160,4.115552
2024-12-09 01,170,3.086664,150,4.629996
2024-12-09 02,180,4.629996,150,5.14444
2024-12-09 03,170,3.086664,150,5.14444
2024-12-09 04,190,4.115552,160,4.629996
2024-12-09 05,180,4.115552,140,5.14444
2024-12-09 06,180,4.115552,150,4.629996
2024-12-09 07,170,3.601108,150,6.687772
2024-12-09 08,170,2.57222,150,4.115552
2024-12-09 09,180,4.115552,150,5.14444
2024-12-09 10,180,4.115552,150,5.14444
2024-12-09 11,190,4.629996,160,6.687772
2024-12-09 12,190,4.115552,170,6.173328
2024-12-09 13,200,4.115552,190,6.687772
2024-12-09 14,210,4.629996,190,6.173328
2024-12-09 15,210,4.629996,200,6.687772
2024-12-09 16,230,6.687772,220,6.173328
2024-12-09 17,240,6.687772,240,6.173328
2024-12-09 18,240,5.6588840000000005,240,5.14444
2024-12-09 19,250,5.14444,270,3.601108
2024-12-09 20,230,6.173328,230,2.57222
2024-12-09 21,220,2.57222,240,7.202216
2024-12-09 22,240,6.173328,230,5.6588840000000005
2024-12-09 23,230,3.601108,230,4.629996
2024-12-10 00,230,3.086664,230,4.629996
2024-12-10 01,200,2.57222,210,5.14444
2024-12-10 02,210,3.601108,210,5.6588840000000005
2024-12-10 03,200,3.601108,190,4.115552
2024-12-10 04,210,3.601108,190,4.629996
2024-12-10 05,190,2.57222,180,4.629996
2024-12-10 06,210,2.57222,210,5.14444
2024-12-10 07,190,2.57222,210,3.601108
2024-12-10 08,180,2.057776,200,2.57222
2024-12-10 09,170,3.601108,60,1.543332
2024-12-10 10,170,3.601108,160,6.173328
2024-12-10 11,150,3.086664,150,3.601108
2024-12-10 12,180,2.057776,160,1.543332
2024-12-10 13,160,1.543332,150,3.601108
2024-12-10 14,140,3.086664,140,2.57222
2024-12-10 15,150,2.057776,140,3.086664
2024-12-10 16,0,0,160,2.57222
2024-12-10 17,330,1.543332,0,0
2024-12-10 18,20,1.543332,340,2.057776
2024-12-10 19,350,1.543332,0,0
2024-12-10 20,0,0,0,0
2024-12-10 21,0,0,0,0
2024-12-10 22,240,1.543332,0,0
2024-12-10 23,230,2.057776,250,2.57222
2024-12-11 00,260,3.601108,260,4.115552
2024-12-11 01,260,2.57222,270,4.115552
2024-12-11 02,240,2.57222,230,3.086664
2024-12-11 03,240,2.057776,240,4.115552
2024-12-11 04,270,3.601108,240,4.629996
2024-12-11 05,280,3.086664,250,5.6588840000000005
2024-12-11 06,280,4.115552,260,7.202216
2024-12-11 07,270,4.115552,270,6.687772
2024-12-11 08,270,4.629996,260,7.202216
2024-12-11 09,250,4.115552,240,6.687772
2024-12-11 10,270,4.629996,250,7.71666
2024-12-11 11,260,4.629996,250,7.202216
2024-12-11 12,260,4.115552,250,8.231104
2024-12-11 13,270,4.629996,250,8.745548
2024-12-11 14,250,4.629996,240,7.202216
2024-12-11 15,260,5.6588840000000005,250,10.28888
2024-12-11 16,260,6.173328,250,8.745548
2024-12-11 17,270,8.231104,260,10.28888
2024-12-11 18,260,8.231104,260,10.803324
2024-12-11 19,250,7.202216,240,10.28888
2024-12-11 20,260,7.71666,250,11.317768000000001
2024-12-11 21,250,6.687772,230,8.231104
2024-12-11 22,240,5.14444,220,7.202216
2024-12-11 23,220,5.14444,210,7.202216
2024-12-12 00,220,5.6588840000000005,220,5.6588840000000005
2024-12-12 01,220,4.115552,210,4.115552
2024-12-12 02,250,7.71666,230,9.259992
2024-12-12 03,230,8.231104,220,7.202216
2024-12-12 04,240,10.28888,240,9.259992
2024-12-12 05,240,10.803324,250,16.462208
2024-12-12 06,250,10.803324,240,15.43332
2024-12-12 07,240,10.803324,230,11.832212
2024-12-12 08,230,9.774436,220,9.774436
2024-12-12 09,230,8.231104,220,9.259992
2024-12-12 10,260,10.28888,240,10.28888
2024-12-12 11,250,8.745548,230,12.346656
2024-12-12 12,260,9.774436,230,12.346656
2024-12-12 13,260,10.28888,230,10.803324
2024-12-12 14,250,9.259992,240,10.803324
2024-12-12 15,270,9.774436,230,10.28888
2024-12-12 16,240,7.71666,230,10.803324
2024-12-12 17,240,10.28888,230,9.259992
2024-12-12 18,260,8.231104,220,8.745548
2024-12-12 19,240,7.71666,220,7.71666
2024-12-12 20,230,6.687772,220,7.71666
2024-12-12 21,240,7.202216,220,7.202216
2024-12-12 22,240,6.173328,230,8.231104
2024-12-12 23,240,5.6588840000000005,220,6.687772
2024-12-13 00,250,3.086664,230,7.71666
2024-12-13 01,250,5.14444,230,7.71666
2024-12-13 02,250,5.14444,230,7.71666
2024-12-13 03,260,3.601108,220,7.71666
2024-12-13 04,240,4.629996,210,6.687772
2024-12-13 05,230,4.115552,210,6.173328
2024-12-13 06,240,3.601108,210,5.6588840000000005
2024-12-13 07,220,3.086664,210,6.173328
2024-12-13 08,230,3.086664,210,5.14444
2024-12-13 09,230,3.601108,200,5.14444
2024-12-13 10,220,3.086664,210,3.601108
2024-12-13 11,210,2.57222,200,3.601108
2024-12-13 12,210,2.057776,210,3.601108
2024-12-13 13,200,3.086664,210,4.629996
2024-12-13 14,210,3.086664,200,4.115552
2024-12-13 15,0,0,220,2.57222
2024-12-13 16,0,0,260,3.086664
2024-12-13 17,0,0,310,2.57222
2024-12-13 18,0,0,300,3.086664
2024-12-13 19,0,0,310,2.057776
2024-12-13 20,10,2.57222,320,1.543332
2024-12-13 21,20,2.57222,360,2.057776
2024-12-13 22,20,2.057776,80,1.543332
2024-12-13 23,30,2.057776,80,2.57222
2024-12-14 00,90,2.057776,90,2.57222
2024-12-14 01,90,3.086664,90,3.086664
2024-12-14 02,90,2.057776,90,2.57222
2024-12-14 03,90,3.086664,90,3.086664
2024-12-14 04,100,3.086664,110,3.086664
2024-12-14 05,100,3.086664,110,4.115552
2024-12-14 06,110,2.57222,110,3.601108
2024-12-14 07,90,2.57222,110,3.601108
2024-12-14 08,100,1.543332,100,4.629996
2024-12-14 09,100,2.57222,110,3.086664
2024-12-14 10,90,3.086664,110,3.086664
2024-12-14 11,80,3.086664,90,3.086664
2024-12-14 12,80,2.57222,80,2.57222
2024-12-14 13,100,1.543332,0,0
2024-12-14 14,100,3.086664,0,0
2024-12-14 15,100,2.57222,160,2.57222
2024-12-14 16,0,0,140,4.115552
2024-12-14 17,100,3.601108,120,3.086664
2024-12-14 18,90,4.115552,110,2.57222
2024-12-14 19,120,3.086664,150,2.057776
2024-12-14 20,100,3.086664,130,3.086664
2024-12-14 21,120,4.115552,80,2.57222
2024-12-14 22,110,3.601108,100,2.57222
2024-12-14 23,120,5.14444,110,3.086664
2024-12-15 00,120,5.14444,120,5.14444
2024-12-15 01,120,5.6588840000000005,120,6.173328
2024-12-15 02,130,6.687772,120,5.6588840000000005
2024-12-15 03,130,4.629996,140,6.687772
2024-12-15 04,130,3.601108,130,7.202216
2024-12-15 05,150,5.6588840000000005,140,5.6588840000000005
2024-12-15 06,130,3.601108,130,3.086664
2024-12-15 07,140,3.601108,130,6.173328
2024-12-15 08,150,5.6588840000000005,150,9.774436
2024-12-15 09,150,5.14444,140,7.71666
2024-12-15 10,150,6.687772,140,7.202216
2024-12-15 11,150,6.173328,150,7.71666
2024-12-15 12,150,6.687772,140,8.745548
2024-12-15 13,150,6.173328,140,7.71666
2024-12-15 14,150,7.71666,140,7.202216
2024-12-15 15,160,6.687772,140,8.231104
2024-12-15 16,160,6.173328,150,9.259992
2024-12-15 17,170,6.687772,150,9.259992
2024-12-15 18,170,5.6588840000000005,160,9.259992
2024-12-15 19,170,5.6588840000000005,160,8.231104
2024-12-15 20,170,5.14444,160,7.202216
2024-12-15 21,180,4.115552,150,7.71666
2024-12-15 22,170,4.115552,150,5.6588840000000005
2024-12-15 23,190,4.115552,150,5.6588840000000005
2024-12-16 00,180,4.629996,150,5.14444
2024-12-16 01,170,4.115552,150,6.173328
2024-12-16 02,180,3.086664,150,6.173328
2024-12-16 03,170,4.115552,150,6.687772
2024-12-16 04,160,3.086664,150,6.173328
2024-12-16 05,180,3.601108,140,4.115552
2024-12-16 06,190,4.629996,150,5.6588840000000005
2024-12-16 07,190,3.601108,150,4.629996
2024-12-16 08,180,3.601108,150,5.14444
2024-12-16 09,160,4.115552,150,5.6588840000000005
2024-12-16 10,160,4.629996,160,5.6588840000000005
2024-12-16 11,170,3.601108,150,4.115552
2024-12-16 12,180,4.115552,150,5.14444
2024-12-16 13,170,6.173328,160,7.202216
2024-12-16 14,170,7.202216,150,7.202216
2024-12-16 15,180,7.71666,160,8.231104
2024-12-16 16,170,6.687772,150,8.745548
2024-12-16 17,170,9.774436,150,8.745548
2024-12-16 18,190,5.6588840000000005,160,9.259992
2024-12-16 19,190,5.14444,160,9.774436
2024-12-16 20,190,8.231104,160,9.774436
2024-12-16 21,200,7.71666,160,9.259992
2024-12-16 22,190,8.231104,180,10.28888
2024-12-16 23,190,6.687772,170,8.745548
2024-12-17 00,210,5.6588840000000005,180,9.259992
2024-12-17 01,210,5.14444,200,6.173328
2024-12-17 02,260,9.774436,260,7.202216
2024-12-17 03,250,9.259992,240,10.28888
2024-12-17 04,250,8.231104,250,8.745548
2024-12-17 05,250,8.231104,270,7.202216
2024-12-17 06,250,9.774436,250,7.71666
2024-12-17 07,260,6.687772,260,8.231104
2024-12-17 08,250,6.687772,260,8.231104
2024-12-17 09,240,5.6588840000000005,240,7.71666
2024-12-17 10,230,6.687772,220,7.202216
2024-12-17 11,220,4.629996,220,6.173328
2024-12-17 12,220,4.629996,210,6.687772
2024-12-17 13,210,5.6588840000000005,230,6.173328
2024-12-17 14,230,6.173328,220,7.202216
2024-12-17 15,240,8.231104,240,6.687772
2024-12-17 16,260,4.629996,260,6.173328
2024-12-17 17,260,6.173328,280,7.202216
2024-12-17 18,250,6.173328,280,7.202216
2024-12-17 19,300,3.601108,280,6.173328
2024-12-17 20,310,4.629996,270,4.629996
2024-12-17 21,300,3.601108,270,4.115552
2024-12-17 22,320,2.57222,270,4.115552
2024-12-17 23,280,1.543332,260,3.601108
2024-12-18 00,210,1.543332,220,1.543332
2024-12-18 01,0,0,230,2.057776
2024-12-18 02,220,1.543332,230,2.57222
2024-12-18 03,160,2.057776,170,1.543332
2024-12-18 04,0,0,160,2.057776
2024-12-18 05,160,3.086664,150,3.086664
2024-12-18 06,150,3.086664,150,4.115552
2024-12-18 07,180,1.543332,170,2.057776
2024-12-18 08,280,2.057776,0,0
2024-12-18 09,230,1.543332,150,1.543332
2024-12-18 10,0,0,140,2.57222
2024-12-18 11,0,0,0,0
2024-12-18 12,250,3.086664,180,3.086664
2024-12-18 13,120,2.057776,0,0
2024-12-18 14,0,0,0,0
2024-12-18 15,280,2.57222,210,1.543332
2024-12-18 16,250,1.543332,240,2.057776
2024-12-18 17,310,2.57222,290,4.115552
2024-12-18 18,320,3.086664,290,3.601108
2024-12-18 19,290,2.57222,290,4.629996
2024-12-18 20,310,4.629996,270,6.687772
2024-12-18 21,290,4.629996,280,6.687772
2024-12-18 22,290,4.629996,290,6.687772
2024-12-18 23,300,6.173328,280,7.202216
2024-12-19 00,310,5.14444,290,7.202216
2024-12-19 01,280,4.629996,270,8.745548
2024-12-19 02,300,4.629996,290,8.231104
2024-12-19 03,300,3.601108,290,7.71666
2024-12-19 04,290,3.086664,280,7.202216
2024-12-19 05,280,3.086664,280,7.202216
2024-12-19 06,310,3.086664,280,6.173328
2024-12-19 07,270,2.057776,300,4.629996
2024-12-19 08,310,3.601108,320,6.173328
2024-12-19 09,310,4.115552,330,5.6588840000000005
2024-12-19 10,300,2.57222,330,4.629996
2024-12-19 11,290,1.543332,320,5.6588840000000005
2024-12-19 12,260,1.543332,340,3.601108
2024-12-19 13,260,2.057776,350,2.57222
2024-12-19 14,250,2.057776,10,2.57222
2024-12-19 15,270,2.57222,20,1.543332
2024-12-19 16,0,0,250,2.057776
2024-12-19 17,0,0,270,2.057776
2024-12-19 18,0,0,300,2.057776
2024-12-19 19,0,0,330,1.543332
2024-12-19 20,340,3.086664,350,1.543332
2024-12-19 21,90,3.601108,60,3.086664
2024-12-19 22,0,0,0,0
2024-12-19 23,0,0,120,2.57222
2024-12-20 00,130,4.115552,130,4.115552
2024-12-20 01,120,3.601108,130,3.086664
2024-12-20 02,140,2.57222,130,4.115552
2024-12-20 03,130,3.601108,130,3.086664
2024-12-20 04,130,3.086664,130,2.57222
2024-12-20 05,140,2.57222,140,3.086664
2024-12-20 06,130,2.57222,140,3.601108
2024-12-20 07,130,2.57222,140,2.057776
2024-12-20 08,130,3.601108,130,2.57222
2024-12-20 09,120,2.057776,120,2.57222
2024-12-20 10,150,1.543332,110,2.57222
2024-12-20 11,130,3.086664,120,3.601108
2024-12-20 12,140,3.086664,130,4.629996
2024-12-20 13,150,2.57222,140,4.115552
2024-12-20 14,180,1.543332,0,0
2024-12-20 15,130,1.543332,110,2.057776
2024-12-20 16,30,1.543332,30,1.543332
2024-12-20 17,30,2.057776,30,3.086664
2024-12-20 18,10,3.601108,30,3.601108
2024-12-20 19,20,3.086664,30,5.14444
2024-12-20 20,20,3.601108,30,4.629996
2024-12-20 21,20,6.173328,20,8.745548
2024-12-20 22,20,5.6588840000000005,10,9.259992
2024-12-20 23,20,7.71666,10,9.774436
2024-12-21 00,10,6.173328,10,8.745548
2024-12-21 01,10,7.71666,360,8.745548
2024-12-21 02,10,6.687772,10,8.745548
2024-12-21 03,10,7.202216,360,9.774436
2024-12-21 04,10,5.14444,360,8.231104
2024-12-21 05,360,5.14444,340,8.231104
2024-12-21 06,330,4.629996,340,8.231104
2024-12-21 07,330,6.687772,340,7.71666
2024-12-21 08,340,7.71666,330,9.774436
2024-12-21 09,340,6.687772,320,11.317768000000001
2024-12-21 10,320,5.6588840000000005,320,10.28888
2024-12-21 11,320,7.71666,320,9.774436
2024-12-21 12,320,7.71666,330,9.259992
2024-12-21 13,330,7.71666,330,9.259992
2024-12-21 14,320,5.6588840000000005,320,9.774436
2024-12-21 15,330,8.231104,320,8.231104
2024-12-21 16,320,6.687772,340,8.745548
2024-12-21 17,300,5.6588840000000005,310,7.71666
2024-12-21 18,290,7.202216,320,6.687772
2024-12-21 19,290,5.6588840000000005,270,7.71666
2024-12-21 20,280,5.14444,320,5.6588840000000005
2024-12-21 21,280,5.6588840000000005,280,6.173328
2024-12-21 22,280,3.601108,330,6.687772
2024-12-21 23,280,3.601108,330,5.6588840000000005
2024-12-22 00,300,4.629996,350,6.687772
2024-12-22 01,290,4.115552,360,7.202216
2024-12-22 02,350,5.14444,340,6.173328
2024-12-22 03,340,4.115552,330,6.687772
2024-12-22 04,360,3.601108,340,5.6588840000000005
2024-12-22 05,350,3.601108,340,3.086664
2024-12-22 06,360,2.57222,350,2.57222
2024-12-22 07,350,3.086664,0,0
2024-12-22 08,0,0,270,4.115552
2024-12-22 09,270,2.057776,280,3.086664
2024-12-22 10,0,0,280,4.629996
2024-12-22 11,220,1.543332,310,3.601108
2024-12-22 12,210,2.057776,330,1.543332
2024-12-22 13,230,1.543332,250,3.086664
2024-12-22 14,220,2.057776,210,3.086664
2024-12-22 15,230,2.57222,220,3.086664
2024-12-22 19,0,0,300,1.543332
2024-12-22 20,0,0,0,0
2024-12-22 21,180,2.057776,60,2.57222
2024-12-22 22,220,2.057776,0,0
2024-12-22 23,210,1.543332,0,0
2024-12-23 00,130,2.57222,150,3.086664
2024-12-23 01,170,2.57222,150,3.086664
2024-12-23 02,160,4.115552,140,4.115552
2024-12-23 03,160,3.086664,150,2.57222
2024-12-23 04,150,3.086664,150,3.601108
2024-12-23 05,160,6.173328,150,4.629996
2024-12-23 06,160,3.601108,160,5.14444
2024-12-23 07,160,3.601108,160,5.14444
2024-12-23 08,160,4.115552,160,5.6588840000000005
2024-12-23 09,170,4.115552,160,7.202216
2024-12-23 10,170,4.115552,150,8.745548
2024-12-23 11,160,4.115552,150,8.231104
2024-12-23 12,160,5.14444,150,8.231104
2024-12-23 13,190,5.6588840000000005,150,9.774436
2024-12-23 14,180,6.687772,150,9.259992
2024-12-23 15,180,6.173328,150,8.745548
2024-12-23 16,180,7.202216,160,8.231104
2024-12-23 17,180,6.173328,150,7.202216
2024-12-23 18,190,8.231104,160,9.259992
2024-12-23 19,200,6.687772,170,8.745548
2024-12-23 20,200,4.629996,170,5.14444
2024-12-23 21,180,7.71666,160,6.173328
2024-12-23 22,200,6.173328,160,6.687772
2024-12-23 23,200,5.14444,180,5.14444
2024-12-24 00,210,2.57222,180,5.14444
2024-12-24 01,200,3.086664,200,6.173328
2024-12-24 02,220,4.115552,220,6.687772
2024-12-24 03,220,5.6588840000000005,190,4.115552
2024-12-24 04,220,3.601108,190,4.115552
2024-12-24 05,210,4.115552,210,6.173328
2024-12-24 06,210,3.086664,220,6.173328
2024-12-24 07,220,3.086664,230,4.629996
2024-12-24 08,250,2.57222,260,7.202216
2024-12-24 09,280,3.086664,250,4.629996
2024-12-24 10,270,3.601108,250,4.629996
2024-12-24 11,280,2.57222,260,4.629996
2024-12-24 12,310,3.601108,260,3.601108
2024-12-24 13,290,2.57222,270,3.601108
2024-12-24 14,310,2.57222,270,3.086664
2024-12-24 15,300,2.057776,320,3.601108
2024-12-24 16,330,3.601108,340,3.086664
2024-12-24 17,340,4.115552,330,3.601108
2024-12-24 18,350,2.057776,330,3.086664
2024-12-24 19,20,2.057776,320,1.543332
2024-12-24 20,360,2.57222,330,2.57222
2024-12-24 21,360,2.57222,320,2.57222
2024-12-24 22,360,1.543332,10,2.057776
2024-12-24 23,0,0,40,2.57222
2024-12-25 00,260,1.543332,0,0
2024-12-25 01,0,0,0,0
2024-12-25 02,290,1.543332,250,1.543332
2024-12-25 03,0,0,0,0
2024-12-25 04,30,2.057776,0,0
2024-12-25 05,200,1.543332,0,0
2024-12-25 06,0,0,0,0
2024-12-25 07,250,2.057776,0,0
2024-12-25 08,0,0,170,1.543332
2024-12-25 09,0,0,220,1.543332
2024-12-25 10,90,2.057776,0,0
2024-12-25 11,0,0,0,0
2024-12-25 12,0,0,0,0
2024-12-25 13,200,2.057776,0,0
2024-12-25 14,130,1.543332,170,2.057776
2024-12-25 15,120,2.057776,120,2.057776
2024-12-25 16,120,1.543332,110,1.543332
2024-12-25 17,90,3.086664,360,1.543332
2024-12-25 18,100,1.543332,30,2.057776
2024-12-25 19,120,1.543332,140,2.057776
2024-12-25 20,120,3.086664,110,2.057776
2024-12-25 21,130,2.057776,130,2.057776
2024-12-25 22,130,2.57222,70,1.543332
2024-12-25 23,100,2.057776,60,1.543332
2024-12-26 00,110,3.086664,80,2.057776
2024-12-26 01,100,2.57222,100,2.57222
2024-12-26 02,130,2.57222,100,1.543332
2024-12-26 03,100,2.57222,120,1.543332
2024-12-26 04,130,2.057776,120,2.057776
2024-12-26 05,120,2.057776,130,3.601108
2024-12-26 06,160,2.057776,140,4.115552
2024-12-26 07,140,2.57222,140,3.601108
2024-12-26 08,140,2.57222,140,3.601108
2024-12-26 09,170,1.543332,110,2.057776
2024-12-26 10,140,2.057776,120,1.543332
2024-12-26 11,0,0,140,1.543332
2024-12-26 12,170,1.543332,130,4.115552
2024-12-26 13,150,3.086664,140,4.115552
2024-12-26 14,140,2.57222,140,4.629996
2024-12-26 15,140,3.601108,150,4.629996
2024-12-26 16,160,2.57222,130,4.115552
